videoId,title,region,niche,content_type,views,likes,comments,engagement_rate,seconds,publishedAt,categoryTitle,tags,source
g_Kj2agBBd8,🔴 DOMÓTICA EN 2025 -  Cómo empezar tu CASA INTELIGENTE - MATTER y la IA?,GL,hogar_diy,Video,238347,5315,244,0.0233231381137585,1301.0,2025-01-04T14:45:04Z,,"alexa,casa inteligente,casa inteligente 2024,como diseñar una casa,como empezar con domotica,como empezar tu casa inteligente,construir tu casa inteligente en 2023,diseñar una casa domotica,domotica,domotica 2024,domotica con matter,domotica en 2023 con matter,domotica facil 2023,domotica facil 2025,domotica facil matter,empezar domotica en 2024,empezar domotica en 2025,enreta domotica,google home,hogar inteligente,que es la domotica,zigbee",yt_search
3pQEk6Dq2YI,⭐57 INCREÍBLES DIYS QUE TIENES QUE HACER 😮DECORA TU HOGAR CON POCO DINERO/ IDEAS FÁCILES Y RAPIDAS,GL,hogar_diy,Video,237865,4479,94,0.0192251907594644,7560.0,2024-12-23T16:57:28Z,,"compras para decorar,decoracion,decoraciones con reciclaje,decoraciones económicas,decorando mi casa,decorando mi cuarto,decorando mi sala,diy decoracion,diy home decor,diy segunda mano,haul decoración,high end decor diy,house tour,ideas económicas para decorar,ideas para decorar,manualidad faroles decorativos,manualidades,manualidades atemporales,manualidades faciles y economicas,mini maraton diys faciles,thrift decor,tienda de segunda mano",yt_search
yxRvnj8rwLI,Respuesta a aqui va 😉 #tutorial #DIY #decoracion #decor #hogar,GL,hogar_diy,Video,220151,10487,74,0.0479716194793573,89.0,2025-08-31T01:03:08Z,,,yt_search
vm4YYD0Wk2k,Medidor de Nivel de Agua #medidores #medidor #agua #proyectos #escolares #circuitoseletricos,GL,hogar_diy,Shorts,219818,3915,27,0.0179330173143236,16.0,2024-07-01T16:17:33Z,,,yt_search
NL0Yd58R950,Domotica Básica - Interruptor Infrarrojo TV,GL,hogar_diy,Video,218237,6432,260,0.0306639112524457,364.0,2020-10-13T22:30:25Z,,"domotica,how to,ic4017,opto triac,proyecto electronica,top proyectos,triac",yt_search
5O06t0iRNDE,MIS 10 PRODUCTOS FAVORITOS PARA EMPEZAR A ORGANIZAR TU CASA,GL,hogar_diy,Shorts,218195,15230,102,0.0702674213432938,51.0,2024-09-09T00:54:35Z,,,yt_search
J91uWaYaCPY,Según Marian Rojas Estapé: Cómo Ordenar tu Casa en 3 Días y Sentirte en Paz,GL,hogar_diy,Video,212499,7720,176,0.0371578219191619,1242.0,2025-04-27T23:03:42Z,,"armonía en el hogar,bienestar emocional,bienestar en casa,cómo ordenar tu hogar,desorden emocional,limpiar tu casa rápido,marian rojas estapé,minimalismo emocional,método de 3 días,método marian rojas estapé,orden emocional,orden y mente,ordenar tu casa,organizar tu hogar,paz en casa,paz interior,reducir estrés en casa,rincón de paz,rutina de orden diaria,según marian rojas estapé: cómo ordenar tu casa en 3 días y sentirte en paz,transforma tu casa",yt_search
Na3WV9x48Tc,"😱¡No Vas a Creer Estos 15 TRUCOS de Decoración que Solucionan Todo!!! 💸ECONÓMICO, RÁPIDO Y FÁCIL",GL,hogar_diy,Video,210282,7133,87,0.0343348455883052,694.0,2025-06-24T00:54:44Z,,"compras para decorar,decora conmigo,decoracion 2022,decoracion despues de navidad,decoracion neutral,decoracion nueva,decoraciones económicas,decorando con poco dinero,decorando espacios pequeños,decorando mi casa,decorando mi cuarto,haul decoración,ideas decoracion economica,ideas económicas para decorar,ideas para decorar,ideas para decorar sala pequeña,las mejores ideas para decorar,tienda de segunda mano",yt_search
6kROZcM3uNU,😱Decora tu CASA GRATIS!! 💸¡25 ideas que tienes que hacer ya! DECORACIÓN FÁCIL,GL,hogar_diy,Video,204398,5688,133,0.0284787522382802,849.0,2025-05-26T15:21:32Z,,"compras para decorar,decora conmigo,decoracion 2022,decoracion despues de navidad,decoracion neutral,decoracion nueva,decoraciones económicas,decorando con poco dinero,decorando espacios pequeños,decorando mi casa,decorando mi cuarto,haul decoración,ideas decoracion economica,ideas económicas para decorar,ideas para decorar,ideas para decorar sala pequeña,las mejores ideas para decorar,tienda de segunda mano",yt_search
WbK3koNCE1M,💡Domotiza un interruptor de la forma más sencilla posible,GL,hogar_diy,Shorts,204094,6324,167,0.0318039726792556,55.0,2024-08-28T16:37:11Z,,,yt_search
cKZzsXRGGfw,Organización de espacios de casa #hogaracogedor #tips #organización,GL,hogar_diy,Shorts,197930,3070,18,0.0156014752690345,39.0,2025-06-17T19:55:11Z,,"amazon,cómo hacer una estación de café,cómo organizar cajones,organizadores,organizar juguetes,organizar muebles de ikea",yt_search
qAjSvoMTpUw,Cambios de decoración #hogaracogedor #diy #tips,GL,hogar_diy,Shorts,183603,4942,44,0.0271564190127612,59.0,2025-06-12T19:01:00Z,,"cambios deco sin obra,como poner papel pintado,cómo instalar paneles de palilleros,decorar barato,decorar paredes,hack,ikea,muebles ikea,pintar con pintura a la cal",yt_search
niaJypQvDlk,Casa inteligente por 600€: todo lo que necesitas!,GL,hogar_diy,Video,180666,4923,232,0.0285333156210908,1217.0,2024-07-27T11:00:39Z,,"casa domotica,casa inteligente,casa inteligente barata,como crear una casa inteligente,como diseñar una casa,como montar una casa inteligente,crear casa inteligente,domotica,domotica alexa,domotica barata,empezar una casa inteligente,errores casa inteligente,errores domotica,hogar inteligente,instalar casa inteligente,instalar domotica,montar casa inteligente,que es la domotica,sensores domotica,tips de domotica,un loco y su tecnologia",yt_search
PSPAp0rGrac,¡Tu patio será la envidia! 😍🌸 | Decoraciones DIY fáciles || IDEAS EN 5 MINUTOS,GL,hogar_diy,Video,178237,934,6,0.0052738769166895,3799.0,2025-04-05T17:13:14Z,,"cosas útiles,diy,hacks,hazlo tú mismo,hecho a mano,ideas,ideas en 5 minutos,manualidades,proyectos fáciles,tips,trucos,trucos de belleza,tutorial",yt_search
JgJPn4ypdeE,20 lecciones de orden en casa que he aprendido en 10 años,GL,hogar_diy,Video,174206,7297,1842,0.0524608796482325,1525.0,2024-12-10T17:00:16Z,,"lecciones de organización,mentalidad y orden,orden en casa,orden y limpieza en casa,sara y un cafe,sara y un café",yt_search
znKpJpLt7E8,Domotica de una vivienda con ALEXA y SONOFF,GL,hogar_diy,Shorts,172751,5329,73,0.0312704412709622,60.0,2023-07-18T13:48:13Z,,,yt_search
uRtKCQlIeSY,CABALLETE PORTAFOTOS 📷 #diy #decoración #hogar #fotografia,GL,hogar_diy,Shorts,149978,2764,19,0.0185560548880502,30.0,2023-04-09T21:28:35Z,,"decoración,diy,fotografía,hogar,home decor,ideas,madera,manualidad,palitos de madera,portafotos",yt_search
YZEigcihmCg,TOP 10 SECRETOS de Marie Kondo para ORGANIZAR TU CASA,GL,hogar_diy,Video,141982,3782,68,0.0271161133101379,907.0,2025-01-20T17:00:29Z,,"10 consejos marie kondo,10 consejos para ordenar casa,10 secretos marie kondo,club del top 10,club top 10,la magia del orden,los mejores top 10,marie kondo,metodo konmari,top,top 10,top 10 consejos marie kondo,top 10 curiosidades,top 10 mejores,top 10 secretos marie kondo,top 10 secretos marie kondo para organizar casa,top 10 secretos organizacion y limpieza,top curiosidades,top increibles,top videos,youtube",yt_search
3Kc5KOg42X8,Método Danshari🌿El secreto japonés para organizar tu casa y tu vida | VIDA CHILL,GL,hogar_diy,Video,132814,5234,168,0.0406734229825169,400.0,2024-08-29T20:00:05Z,,"beyond words,como crear una rutina,como ser minimalista,como vivir mejor,consejos,danshari,depuracion,habitos,habitos atomicos,habitos diarios,habitos realistas,habitos simples,habitos sostenibles,iris roig,japon,jessi franquet,jorge grupeli,konmari,laura,limpieza,marie kondo,metodo,metodo danshari,micro habitos,minimalismo,minimalismo simple,mohe,nancy loaiza,ordenar casa,organizacion,silvia ahora,tips de limpieza,valeria machuca,vida chill",yt_search
dvkTnUQw3pM,Cómo tener tu casa limpia y organizada #orden #ordena #cleaningtips #limpieza #home #organizar,GL,hogar_diy,Shorts,130405,2804,123,0.0224454583796633,21.0,2023-09-13T19:33:04Z,,,yt_search
gOzJ3fdnoQc,NO EMPIECES con bombillas inteligentes en tu casa Domótica,GL,hogar_diy,Shorts,126967,2051,80,0.016783888726992,40.0,2023-02-26T19:00:30Z,,"alexa,automatización del hogar,bombillas inteligentes,bombillas inteligentes alexa,casa inteligente,domótica,hogar,las mejores bombillas inteligentes,mejores bombillas inteligentes,reles inteligentes,shelly 1,shelly 2.5",yt_search
oI_r5VZn8E4,5 tips clave para decorar tu casa en otoño 🍁 Ideas fáciles y elegantes | Decorando con Yoli,GL,hogar_diy,Shorts,120360,4939,59,0.0415254237288135,58.0,2024-09-16T04:35:02Z,,"cinco tips para decorar tu casa en otoño,decoración de interiores,decoración de otoño,decoración de otoño para tu casa,decorando con yoli,fall decor,fall decor ideas,tips de decoración,tips para decorar en otoño,tips para decorar tu casa en otoño",yt_search
Jc-L8U97Us0,"Método KoraKora🌿Ordena tu casa, tu tiempo y tu vida💖| VIDA CHILL",GL,hogar_diy,Video,118055,6254,192,0.0546016687137351,486.0,2025-07-07T18:00:31Z,,"bienestar,como dejar de acumular,como organizar mi hogar,como poner tu vida en orden,consejos,danshari,decluttering,depurar,españa,español,estilo de vida japon,flylady,habitos,habitos diarios,hogar,hogar limpio,kaizen,konmari,korakora,laura,limpiar mi casa,limpieza,metodo korakora,micro habitos,minimalismo,motivacion,oosouji,ordenar,organizacion,paula simple,silvia ahora,simplificar tu vida,slow living,streamline,tips,tips de limpieza,tips minimalistas,vida chill",yt_search
aMcWJmYc_fw,ASÍ HE DOMOTIZADO TODAS LAS LUCES DE MI CASA! 💡,GL,hogar_diy,Shorts,114342,2251,25,0.0199051966906298,33.0,2023-09-04T18:00:00Z,,"alexa,apple homekit,bombilla inteligente,bombilla rgb,danielotech,domotica,domotica facil,domotizar luces,foco inteligente,foco inteligente gu10,google home,homekit,homepod,homepod mini,hue bridge,hue dimmer switch,iluminacion inteligente,instalar iluminacion inteligente,instalar luces inteligentes,interruptor inteligente,luces inteligentes,matter,philips,philips ambiance,philips hue,siri,thread,zigbee",yt_search
KGHVkKnHwPY,12 Hábitos Para Tener Una Casa Ordenada,GL,hogar_diy,Video,112490,4464,79,0.0403858120721841,824.0,2024-06-12T17:00:06Z,,"casa ordenada,consejos para un hogar ordenado,crecimiento personal,cómo mantener la casa limpia,cómo ordenar la casa rápido,cómo organizar la casa,hábitos para una casa ordenada,limpieza y orden en el hogar,mantener el hogar organizado,métodos de organización,orden y limpieza,organización de espacios,organización doméstica,planificación del hogar,tips para mantener el orden,trucos para organizar el hogar,técnicas de organización",yt_search
wyYyEA8XxP0,ELIMINA EL DESORDEN EN CASA 🏠 TRUCOS Y HÁBITOS PARA UNA CASA LIMPIA Y ORDENADA ✅,GL,hogar_diy,Video,111405,4546,240,0.0429603698218212,1039.0,2024-08-21T13:15:04Z,,"adios al caos en casa,casa desordenada,casa limpia facil,casa ordenada,como eliminar el desorden,como elimino el desorden,como ordenar mi casa,como ordenar tu hogar facil,desorden,desorden en casa,eliminar el desorden en casa,habitos de orden,hogar,hogar limpio,hogar ordenado,home,ideas hogar ordenado,ideas para organizar la casa,mejoras para el hogar,minimalismo,orden y limpieza,organizacion del hogar,tips orden y limpieza,tips para ordenarla casa",yt_search
HrxD4sInL0I,CAMBIO FUNCIONAL Y DECORATIVO #ideas #decor #inspiration #hogar #tips #interior #interiordesign #diy,GL,hogar_diy,Shorts,106607,967,14,0.0092020223812695,47.0,2025-07-29T22:35:27Z,,,yt_search
8Z1KR1N_9Aw,5 ERRORES que debes evitar al empezar tu casa inteligente,GL,hogar_diy,Video,105760,5161,135,0.0500756429652042,832.0,2023-10-29T16:39:11Z,,"casa inteligente,como crear un hogar inteligente,como crear una casa inteligente,como empezar con una casa inteligente,crear casa inteligente,crear hogar inteligente,domotica,empezar un hogar inteligente,empezar una casa inteligente,errores casa inteligente,errores domotica,errores hogar inteligente,hogar inteligente,hogar inteligente desde cero,montar casa inteligente,montar un hogar inteligente,montar una casa inteligente,un loco y su tecnologia",yt_search
-Av0eGgXnqU,15 Trucos Caseros de Mujeres Organizadas Para Tener Una Casa Impecable,GL,hogar_diy,Video,104597,4395,107,0.0430413874202893,1150.0,2025-06-20T13:00:00Z,,,yt_search
EeM9R-MjeTw,🔴ESTE video TE LO DEJARÁ todo más CLARO en Relés Sonoff!,GL,hogar_diy,Video,100128,2421,266,0.0268356503675295,847.0,2024-10-17T16:45:00Z,,"alexa,cableado sonoff mini,casa inteligente,como empezar con domotica,como instalar un rele,domotica,enreta domotica,google home,hogar inteligente,instalación eléctrica sonoff mini,que es la domotica,relé inteligente,relé sonoff,sonoff,sonoff basic,sonoff mini r2,sonoff mini r4,sonoff mini r4 matter,sonoff minir2,sonoff minir4,sonoff minir4m,sonoff zbmini,sonoff zbmini r2,sonoff zbmini-l2,sonoff zbminil2,sonoff zbminir2,zigbee",yt_search
bl-lSCa4qpY,El Método Japonés Que Ordena Tu Casa… y Tu Alma,GL,hogar_diy,Video,96026,4747,131,0.050798742007373,1294.0,2025-08-06T13:01:25Z,,,yt_search
xmoeNubjG_4,Sistema domótico para control de iluminación.,GL,hogar_diy,Shorts,94627,0,46,0.0004861191837424,54.0,2022-09-14T00:12:09Z,,,yt_search
6BPPLqzUfkY,COMO MANTENER LA CASA LIMPIA Y ORDENADA | mi método de limpieza por TIEMPO.,GL,hogar_diy,Video,93239,3610,41,0.039157434120915,496.0,2023-02-16T14:00:04Z,,"casa limpia y ordenada,como mantener la casa limpia,como mantener la casa limpia y ordenada,como mantener la casa limpia y ordenada en poco tiempo,como tener la casa limpia y ordenada siempre,como tener una casa limpia y ordenada,cómo mantener la casa limpia y ordenada,limpiar la casa,mantener la casa limpia y ordenada,rutina de limpieza casa,rutina de limpieza del hogar,rutina para mantener tu casa limpia,tips de organizacion del hogar",yt_search
km0OMRKNfmw,Como Ordenar y Organizar Tu Casa Cuando Tienes Poco Tiempo,GL,hogar_diy,Video,88985,3529,73,0.0404787323706242,648.0,2023-06-28T12:00:39Z,,"como ordenar tu casa,como ordenar tu casa minimalista,como ordenar tu casa para ordenar tu vida,como ordenar tu casa pequeña,como ordenar tu casa rapido,como ordenar tu casa rápido,como organizar tu casa facil y rapido,ordenar y organizar,ordenar y organizar la casa",yt_search
DQ-2gn_oOog,TE RETO A ORDENAR TU CASA EN 30 DÍAS ¡FUNCIONA!,GL,hogar_diy,Video,88585,4899,161,0.0571202799571033,1139.0,2024-11-11T13:00:15Z,,"como limpiar casa en 30 días,reto de limpieza,reto de limpieza pala herrera",yt_search
sBoIZtIj2iM,"Si Empezase a Ordenar Mi Casa Desde Cero en 2025, Haría Esto.",GL,hogar_diy,Video,88328,3690,914,0.0521239018204872,1073.0,2024-12-04T17:00:56Z,,"orden en 2025,orden en casa,orden y limpieza en casa,ordenar mi casa,tips de organizacion,tips de organizacion del hogar,tips de organizacion en casa,tips de organizacion y productividad",yt_search
Qp7rjYWdYHg,A central de automação é como o coração da casa inteligente,GL,hogar_diy,Shorts,87987,845,17,0.0097969018150408,14.0,2023-09-23T01:00:11Z,,,yt_search
5wzn8RCrX-w,¡NO HAGAS ESTO EN TU CASA! 🚫 Tips de organización FACILES,GL,hogar_diy,Video,87869,3591,109,0.0421081382512604,774.0,2022-09-13T23:00:04Z,,"barato,ciudad de mexico,como organizar mi casa,coreana,coreano inmuebles,coreanovlogs,design,diseño,diy,hola soy shannon,homedecor,ikea,interiordesign,japonesa,kenrovlogs,mexico,muebles,no hagas esto en espacios pequeños,organizacion,organizando mi closet,organizando mi cocina,organizando mi refrigerador,organizando mi ropa,renovando muebles viejos,shopwithme,tendencia,tips para organizar rapido,trending",yt_search
TGgO5JDeJTs,Cómo hacer una instalación DOMÓTICA fácil y económica,GL,hogar_diy,Video,86431,1509,36,0.0178755307702097,578.0,2020-09-08T18:00:12Z,,"alexa,automatizacion,automatizacion domotica,como hacer una instalacion,conexion domotica,conexion electrica,curso de domotica en lima,curso de domotica en peru,curso online de domotica,domotica,google home,instalaciones domoticas,instalaciones electricas,sonoff,wifi",yt_search
ZxVA06-FxuU,El desorden y la suciedad de tu casa #desorden #orden #organizar #cleaninghacks #limpieza,GL,hogar_diy,Shorts,82078,2147,35,0.0265844684324666,31.0,2023-10-08T14:22:43Z,,,yt_search
q0_gSVrSkiw,Home Assistant desde Cero: Guía Definitiva para Novatos,GL,hogar_diy,Video,81686,2428,104,0.030996743628039,1509.0,2025-03-02T11:31:51Z,,"alexa,casa domotica que es,casa inteligente,casa inteligente barata,como empezar con domotica,crear hogar inteligente,curso home assistant,domotica,domotica para casa,hogar inteligente,home assistant,home assistant dashboard,home assistant guide,home assistant setup,home assistant tuya,instalar casa inteligente,instalar home assistant,que es home assistant,que es la domotica,tutorial home assistant español,un loco y su tecnologia,unlocoysutecnologia",yt_search
ECqEV7Nb87Y,🚀 Domótica práctica y útil desde 0 con muchos ejemplos prácticos 💪 Tapo de TP-Link,GL,hogar_diy,Video,80281,2922,169,0.0385022608089087,1039.0,2023-04-19T18:00:05Z,,"casa inteligente,domotica,domotica alexa,domotica alexa vs google home,domotica con alexa,domotica facil,domotica google,domotica hub,domotica persianas,domotica persianas wifi,domotica solar,domotica toldo,google home,sensores domotica,tapo h100,tapo h100 hub,tapo motion sensor,tapo s210,tapo s220,tapo smart contact sensor,tapo t100,tapo t100 motion sensor,tapo t110,tapo t110 sensor,tapo t310,tapo tp link,tp-link,tp-link tapo h100 smart hub",yt_search
EoIHzixCIMo,"ordenar armario, organizar armario | el armario de mi sueños | ordenamos la ropa de deporte",GL,hogar_diy,Shorts,79842,0,8,0.0001001978908343,19.0,2025-01-20T17:01:02Z,,"armario pax ikea,armario personalizado,casa nueva,como hacer un armario propio,como ordenar armario,como organizar armario,como organizar ropa de deporte,deco casa nueva,decoración casa nueva,el armario de tus sueños,house tour,mudanza,ordenamos ropa de deporte",yt_search
vBwBDWurM0M,Un Truco Inteligente con Piñas Secas para Decorar Tu Hogar #diy #manualidades #ideas #diydecoracion,GL,hogar_diy,Shorts,79177,3764,31,0.0479305859024716,53.0,2024-10-17T14:26:52Z,,"espejo con piñas secas,ideas con piñas secas,ideas geniales con piñas,trucos inteligente conpiñas",yt_search
76BL6We0caY,Te comparto ideas para organizar un baño pequeño y sin almacenamiento #hogar #baño #ideas,GL,hogar_diy,Shorts,71148,1273,4,0.0179485017147354,27.0,2023-03-30T20:35:30Z,,,yt_search
8rrzgiqX3Ig,Cómo domotizar la iluminación de tu casa con Alexa,GL,hogar_diy,Shorts,69017,2393,32,0.0351362707738673,60.0,2024-11-22T19:58:19Z,,,yt_search
